species,stage,rec,band_number,colony,year,date,winglength,bird_bag_weight,bag_weight,bird_weight,bridled,tarsus_length,culmen_length,logger,avian_flu,capture,WetDry,comments
COMU,fledgling,214,1106-33712,Funk,2009,6-Aug-09,58,NA,NA,200,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,215,1106-33716,Funk,2009,6-Aug-09,51,NA,NA,210,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,216,1106-33718,Funk,2009,8-Aug-09,68,NA,NA,165,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,217,1106-33721,Funk,2009,8-Aug-09,93,NA,NA,215,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,219,1106-33725,Funk,2009,6-Aug-09,45,NA,NA,160,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,220,1106-33726,Funk,2009,6-Aug-09,62,NA,NA,185,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,fledgling,221,1106-33727,Funk,2009,6-Aug-09,58,NA,NA,185,NA,NA,NA,NA,NA,flegged,NA,NA
NA,NA,156,1106-33655,Funk,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flegged,NA,NA
NA,NA,211,1106-33709,Funk,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,flegged,NA,NA
NA,NA,225,NA,Funk,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,dip net,NA,NA
,,,,,,,,,,,NB=173,B=27,,,,,,
COMU,adult,1,756-18290,Funk,2008,21-Jul-08,208,840,10,830,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,2,756-18291,Funk,2008,21-Jul-08,217,925,10,915,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,3,756-18292,Funk,2008,21-Jul-08,208,960,10,950,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,4,756-18293,Funk,2008,21-Jul-08,217,975,10,965,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,5,756-18294,Funk,2008,22-Jul-08,NA,950,10,940,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,6,756-18295,Funk,2008,22-Jul-08,NA,920,10,910,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,7,756-18296,Funk,2008,22-Jul-08,NA,985,10,975,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,8,756-18297,Funk,2008,22-Jul-08,NA,915,10,905,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,9,756-18298,Funk,2008,22-Jul-08,NA,1000,10,990,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,10,756-18299,Funk,2008,22-Jul-08,NA,1000,10,990,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,11,756-18300,Funk,2008,22-Jul-08,NA,1010,10,1000,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,12,846-50435,Funk,2008,23-Jul-08,NA,880,10,870,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,13,846-50477,Funk,2008,21-Jul-08,220,950,10,940,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,14,846-50479,Funk,2008,21-Jul-08,218,965,10,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,15,846-50480,Funk,2008,21-Jul-08,215,1015,10,1005,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,16,846-50481,Funk,2008,21-Jul-08,215,950,10,940,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,17,846-50482,Funk,2008,21-Jul-08,211,920,10,910,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,18,846-50483,Funk,2008,21-Jul-08,205,935,10,925,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,19,846-50484,Funk,2008,21-Jul-08,220,1000,10,990,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,20,846-50485,Funk,2008,21-Jul-08,217,915,10,905,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,21,846-50486,Funk,2008,21-Jul-08,208,1000,10,990,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,22,846-50487,Funk,2008,23-Jul-08,NA,1010,10,1000,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,23,846-50489,Funk,2008,21-Jul-08,NA,950,10,940,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,24,846-50492,Funk,2008,23-Jul-08,NA,895,10,885,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,25,846-50495,Funk,2008,23-Jul-08,NA,920,10,910,N,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,26,846-50497,Funk,2008,23-Jul-08,NA,905,10,895,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,27,846-50498,Funk,2008,23-Jul-08,NA,980,10,970,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,28,846-50499,Funk,2008,21-Jul-08,217,940,10,930,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,29,846-50500,Funk,2008,23-Jul-08,NA,1010,10,1000,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,30,966-30051,Funk,2008,24-Jul-08,206,880,50,830,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,31,966-30052,Funk,2008,24-Jul-08,216,1050,50,1000,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,32,966-30053,Funk,2008,24-Jul-08,NA,930,10,920,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,33,966-30054,Funk,2008,25-Jul-08,NA,960,10,950,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,34,966-30055,Funk,2008,25-Jul-08,NA,940,10,930,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,35,966-30056,Funk,2008,25-Jul-08,NA,980,10,970,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,36,966-30057,Funk,2008,25-Jul-08,NA,925,10,915,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,37,966-30058,Funk,2008,25-Jul-08,NA,915,10,905,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,38,966-30059,Funk,2008,26-Jul-08,207,NA,NA,945,NA,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,39,966-30060,Funk,2008,26-Jul-08,NA,1015,10,1005,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,40,966-30061,Funk,2008,26-Jul-08,NA,955,10,945,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,41,966-30062,Funk,2008,28-Jul-08,NA,980,10,970,Y,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,42,966-30063,Funk,2008,28-Jul-08,NA,970,10,960,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,43,966-30064,Funk,2008,28-Jul-08,NA,1010,10,1000,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,44,966-30066,Funk,2008,28-Jul-08,NA,855,10,845,NA,NA,NA,NA,NA,flegged,NA,Banded-Weighed-NoBlood
COMU,adult,45,966-30067,Funk,2008,28-Jul-08,NA,950,10,940,NA,NA,NA,NA,NA,noosed,NA,loggered (before weight)
COMU,adult,46,966-30068,Funk,2008,28-Jul-08,NA,855,10,845,NA,NA,NA,NA,NA,flegged,NA,Banded-Weighed-NoBlood
COMU,adult,47,966-30069,Funk,2008,28-Jul-08,NA,850,10,840,NA,NA,NA,NA,NA,flegged,NA,Banded-Weighed-NoBlood
COMU,adult,48,966-30070,Funk,2008,28-Jul-08,NA,815,10,805,NA,NA,NA,NA,NA,flegged,NA,Banded-Weighed-NoBlood
COMU,adult,49,966-30102,Funk,2008,23-Jul-08,NA,1005,10,995,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,50,966-30103,Funk,2008,23-Jul-08,NA,915,10,905,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,51,966-30104,Funk,2008,23-Jul-08,NA,890,10,880,Y,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,52,966-30105,Funk,2008,23-Jul-08,NA,930,10,920,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,53,966-30106,Funk,2008,24-Jul-08,NA,905,10,895,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,54,966-30107,Funk,2008,24-Jul-08,NA,950,10,940,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,55,966-30108,Funk,2008,24-Jul-08,215,1010,50,960,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,56,966-30109,Funk,2008,24-Jul-08,214,1050,50,1000,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,57,966-30110,Funk,2008,24-Jul-08,216,1030,50,980,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,58,966-30111,Funk,2008,26-Jul-08,208,1020,40,980,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,59,966-30112,Funk,2008,26-Jul-08,NA,1060,40,1020,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,60,966-30113,Funk,2008,26-Jul-08,211,1000,40,960,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,61,966-30114,Funk,2008,26-Jul-08,212,1000,50,950,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,62,966-30115,Funk,2008,27-Jul-08,206,1010,50,960,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,63,966-30116,Funk,2008,27-Jul-08,201,940,50,890,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,64,966-30117,Funk,2008,27-Jul-08,212,920,50,870,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,65,966-30118,Funk,2008,27-Jul-08,214,990,50,940,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,66,966-30119,Funk,2008,27-Jul-08,203,990,50,940,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,67,966-30120,Funk,2008,27-Jul-08,192,900,50,850,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,68,966-30121,Funk,2008,28-Jul-08,204,885,50,835,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,69,966-30122,Funk,2008,28-Jul-08,NA,855,10,845,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,70,966-30123,Funk,2008,28-Jul-08,NA,875,10,865,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,71,966-30124,Funk,2008,29-Jul-08,NA,925,10,915,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,72,966-30125,Funk,2008,29-Jul-08,NA,890,10,880,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,73,966-30126,Funk,2008,29-Jul-08,NA,875,10,865,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,74,966-30127,Funk,2008,29-Jul-08,NA,910,10,900,Y,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,75,966-30128,Funk,2008,29-Jul-08,NA,950,10,940,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,76,966-30129,Funk,2008,29-Jul-08,NA,880,10,870,Y,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,77,966-30130,Funk,2008,29-Jul-08,NA,915,10,905,Y,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,78,966-30131,Funk,2008,29-Jul-08,NA,920,10,910,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,79,966-30132,Funk,2008,29-Jul-08,NA,935,10,925,N,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,80,966-30133,Funk,2008,30-Jul-08,NA,865,10,855,N,NA,NA,NA,NA,flegged,NA,Banded-Weighed-NoBlood
COMU,adult,81,966-30134,Funk,2008,30-Jul-08,NA,920,10,910,Y,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,82,966-30135,Funk,2008,30-Jul-08,NA,1010,10,1000,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,83,966-30136,Funk,2008,30-Jul-08,NA,865,10,855,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,84,966-30137,Funk,2008,30-Jul-08,NA,880,10,870,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,85,966-30138,Funk,2008,30-Jul-08,NA,945,10,935,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,86,966-30139,Funk,2008,30-Jul-08,NA,965,10,955,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,87,966-30140,Funk,2008,30-Jul-08,NA,940,10,930,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,88,966-30141,Funk,2008,28-Jul-08,207,980,50,930,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,89,966-30142,Funk,2008,28-Jul-08,210,940,50,890,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,90,966-30143,Funk,2008,28-Jul-08,211,930,50,880,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,91,966-30144,Funk,2008,29-Jul-08,NA,970,50,920,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,92,966-30145,Funk,2008,29-Jul-08,208,930,50,880,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,93,966-30146,Funk,2008,29-Jul-08,208,990,50,940,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,94,966-30147,Funk,2008,29-Jul-08,208,1010,50,960,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,95,966-30148,Funk,2008,29-Jul-08,209,970,50,920,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,96,966-30149,Funk,2008,29-Jul-08,203,940,50,890,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,97,966-30150,Funk,2008,29-Jul-08,210,1000,50,950,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,98,966-30171,Funk,2008,31-Jul-08,NA,965,10,955,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,99,966-30172,Funk,2008,31-Jul-08,NA,925,10,915,Y,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,100,966-30173,Funk,2008,31-Jul-08,NA,1030,10,1020,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,101,966-30174,Funk,2008,31-Jul-08,NA,1050,10,1040,N,NA,NA,NA,NA,flegged,NA,NA
COMU,adult,102,966-30175,Funk,2008,31-Jul-08,NA,955,10,945,N,NA,NA,NA,NA,flegged,NA,NA
,,,,,,,,,,,NB=52,B=18,,,,,,
COMU,adult,1,846-46027,Funk,2007,31-Jul-07,NA,NA,NA,NA,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,2,846-50435,Funk,2007,26-Jul-07,NA,NA,NA,NA,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,3,846-50436,Funk,2007,27-Jul-07,NA,875,10,865,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,4,846-50437,Funk,2007,2-Aug-07,NA,995,10,985,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,5,846-50438,Funk,2007,28-Jul-07,NA,950,10,940,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,6,846-50439,Funk,2007,31-Jul-07,NA,NA,NA,NA,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,7,846-50440,Funk,2007,31-Jul-07,NA,NA,NA,NA,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,8,846-50441,Funk,2007,31-Jul-07,NA,NA,NA,NA,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,9,846-50442,Funk,2007,30-Jul-07,NA,915,11,904,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,10,846-50444,Funk,2007,27-Jul-07,NA,890,10,880,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,11,846-50445,Funk,2007,30-Jul-07,NA,935,12,923,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,12,846-50447,Funk,2007,31-Jul-07,NA,910,10,900,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,13,846-50449,Funk,2007,30-Jul-07,NA,NA,NA,NA,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,14,846-50450,Funk,2007,30-Jul-07,NA,940,12,928,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,15,846-50478,Funk,2007,29-Jul-07,NA,925,10,915,NA,NA,NA,TDR,NA,noosed,NA,NA
COMU,adult,16,886-46028,Funk,2007,31-Jul-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,17,886-46029,Funk,2007,31-Jul-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,18,886-46030,Funk,2007,01-Aug-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,19,886-46031,Funk,2007,01-Aug-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,20,886-46032,Funk,2007,01-Aug-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,21,886-46033,Funk,2007,01-Aug-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,22,886-46034,Funk,2007,01-Aug-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,23,886-46035,Funk,2007,01-Aug-07,NA,NA,NA,NA,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,24,886-46036,Funk,2007,01-Aug-07,NA,930,16.7,913,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,25,886-46037,Funk,2007,01-Aug-07,NA,1020,16.7,1003,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,26,886-46038,Funk,2007,01-Aug-07,NA,940,16.7,923,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,27,886-46039,Funk,2007,01-Aug-07,NA,890,16.7,873,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,28,886-46040,Funk,2007,01-Aug-07,NA,870,16.7,853,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,29,886-46041,Funk,2007,02-Aug-07,NA,1005,16.7,988,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,30,886-46042,Funk,2007,02-Aug-07,NA,935,16.7,918,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,31,886-46043,Funk,2007,02-Aug-07,NA,960,16.7,943,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,32,886-46044,Funk,2007,02-Aug-07,NA,925,16.7,908,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,33,886-46045,Funk,2007,02-Aug-07,NA,975,16.7,958,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,34,886-46046,Funk,2007,02-Aug-07,NA,920,16.7,903,NA,NA,NA,Geologger,NA,noosed,NA,NA
COMU,adult,35,886-46047,Funk,2007,02-Aug-07,NA,960,16.7,943,NA,NA,NA,Geologger,NA,noosed,NA,NA
,,,,,,,,,,,,,,,,,,
COMU,adult,1,886-46048,Funk,2005,2-Aug-05,NA,985,10,975,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,2,886-46049,Funk,2005,2-Aug-05,NA,910,10,900,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,3,886-46050,Funk,2005,2-Aug-05,NA,960,10,950,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,4,886-46051,Funk,2005,2-Aug-05,NA,955,10,945,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,5,886-46052,Funk,2005,2-Aug-05,NA,925,10,915,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,6,886-46053,Funk,2005,2-Aug-05,NA,950,10,940,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,7,886-46054,Funk,2005,2-Aug-05,NA,925,10,915,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,8,886-46055,Funk,2005,2-Aug-05,NA,985,10,975,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,9,886-46056,Funk,2005,2-Aug-05,NA,950,10,940,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,10,886-46057,Funk,2005,2-Aug-05,NA,930,10,920,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,11,886-46058,Funk,2005,2-Aug-05,NA,945,10,935,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,12,886-46059,Funk,2005,2-Aug-05,NA,1000,10,990,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,13,886-46060,Funk,2005,2-Aug-05,NA,1050,10,1040,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,14,886-46061,Funk,2005,2-Aug-05,NA,980,10,970,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,15,886-46062,Funk,2005,2-Aug-05,NA,965,10,955,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,16,886-46065,Funk,2005,2-Aug-05,NA,945,10,935,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,17,886-46066,Funk,2005,2-Aug-05,NA,925,10,915,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,18,886-46067,Funk,2005,2-Aug-05,NA,855,10,845,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,19,886-46068,Funk,2005,2-Aug-05,NA,980,10,970,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,20,886-46069,Funk,2005,2-Aug-05,NA,895,10,885,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,21,886-46070,Funk,2005,2-Aug-05,NA,1000,10,990,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,22,886-46071,Funk,2005,2-Aug-05,NA,915,10,905,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,23,886-46072,Funk,2005,2-Aug-05,NA,975,10,965,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,fledgling,24,NA,Funk,2005,02-Aug-05,65,146,28,118,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,25,NA,Funk,2005,02-Aug-05,65,192,29,163,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,26,NA,Funk,2005,02-Aug-05,66,242,29,213,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,27,NA,Funk,2005,02-Aug-05,60,218,44,174,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,28,NA,Funk,2005,02-Aug-05,64,275,44,231,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,29,NA,Funk,2005,02-Aug-05,71,250,44,206,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,30,NA,Funk,2005,02-Aug-05,65,248,44,204,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,31,NA,Funk,2005,02-Aug-05,64,252,40,212,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,32,NA,Funk,2005,02-Aug-05,70,239,36,203,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,33,NA,Funk,2005,02-Aug-05,72,252,36,216,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,34,NA,Funk,2005,02-Aug-05,61,226,37,189,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,35,NA,Funk,2005,02-Aug-05,71,252,35,217,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,36,NA,Funk,2005,02-Aug-05,61,215,35,180,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,37,NA,Funk,2005,02-Aug-05,70,212,31,181,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,38,NA,Funk,2005,02-Aug-05,75,300,38,262,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,39,NA,Funk,2005,06-Aug-05,80,250,30,220,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,40,NA,Funk,2005,06-Aug-05,50,120,32,88,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,41,NA,Funk,2005,06-Aug-05,60,200,40,160,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,42,NA,Funk,2005,06-Aug-05,65,230,45,185,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,43,NA,Funk,2005,06-Aug-05,65,225,45,180,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,44,NA,Funk,2005,06-Aug-05,77,240,45,195,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,45,NA,Funk,2005,06-Aug-05,71,235,45,190,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,46,NA,Funk,2005,06-Aug-05,62,250,40,210,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,47,NA,Funk,2005,06-Aug-05,60,225,40,185,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,48,NA,Funk,2005,06-Aug-05,71,280,40,240,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,49,NA,Funk,2005,06-Aug-05,61,280,40,240,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,50,NA,Funk,2005,06-Aug-05,75,280,40,240,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,51,NA,Funk,2005,06-Aug-05,75,300,40,260,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,52,NA,Funk,2005,06-Aug-05,76,250,40,210,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,53,NA,Funk,2005,06-Aug-05,64,205,40,165,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,adult,54,NA,Funk,2005,2-Aug-05,NA,950,10,940,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
COMU,adult,55,NA,Funk,2005,2-Aug-05,NA,915,10,905,NA,NA,NA,Control,NA,noosed,NA,Control bird_fleggling
,,,,,,,,,,,,,,,,,,
COMU,fledgling,1,996-85046,Funk,2004,27-Jul-04,71,183,48,135,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,2,996-85047,Funk,2004,27-Jul-04,71,235,48,187,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,3,996-85048,Funk,2004,27-Jul-04,72,298,51,247,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,4,996-85049,Funk,2004,27-Jul-04,67,260,53,207,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,5,996-85050,Funk,2004,27-Jul-04,61,269,60,209,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,6,996-85051,Funk,2004,27-Jul-04,72,297,62,235,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,7,996-85052,Funk,2004,27-Jul-04,70,300,70,230,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,8,996-85053,Funk,2004,30-Jul-04,76,265,15,250,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,9,996-85054,Funk,2004,30-Jul-04,60,223,15,208,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,10,996-85055,Funk,2004,30-Jul-04,72,255,15,240,NA,NA,NA,NA,NA, dip net,NA,NA
COMU,fledgling,11,996-85056,Funk,2004,30-Jul-04,73,235,15,220,NA,NA,NA,NA,NA, dip net,NA,NA
