year,day,month,time,measurable,tail_length,fork_length,mass,prey,prey_sex,prey_maturity,bite,digestion,band,yday,bridled
1997,1,8,0.675694444,whole,NA,NA,22,capelin,male,unknown,BA,headless,NA,213,
1997,1,8,0.679861111,whole,NA,NA,10.5,capelin,female,gravid,FB,snoutless,NA,213,
1997,1,8,0.681944444,whole,123,NA,9,capelin,female,gravid,BB,snoutless,NA,213,
1997,1,8,0.684027778,whole,147,NA,15,capelin,female,gravid,BB,snoutless,NA,213,
1997,1,8,0.686805556,whole,131,NA,10.5,capelin,female,gravid,BB,snoutless,NA,213,
1997,1,8,0.688194444,whole,165,NA,16.5,capelin,female,gravid,NA,snoutless,NA,213,
1997,1,8,0.690277778,whole,115,NA,13.7,capelin,female,gravid,FA,fresh,NA,213,
1997,1,8,0.691666667,whole,151,NA,16,capelin,female,gravid,BA,snoutless,NA,213,
1997,1,8,0.694444444,whole,148,NA,13.5,capelin,female,spent,BB,snoutless,NA,213,
1997,1,8,0.695833333,whole,145,NA,13.5,capelin,female,gravid,BF,snoutless,NA,213,
1997,1,8,0.697916667,whole,138,NA,12,capelin,female,gravid,BA,fresh,NA,213,
1997,1,8,0.701388889,whole,141,NA,14.5,capelin,female,gravid,FA,snoutless,NA,213,
1997,1,8,0.704861111,whole,143,NA,8.5,capelin,female,gravid,BA,snoutless,NA,213,
1997,1,8,0.708333333,whole,121,NA,9,capelin,female,gravid,FA,fresh,NA,213,
1997,1,8,0.709722222,whole,128,NA,7.5,capelin,female,spent,NA,fresh,NA,213,
1997,1,8,0.711111111,whole,145,NA,14.5,capelin,female,gravid,BA,fresh,NA,213,
1997,1,8,0.711805556,whole,134,NA,12,capelin,female,gravid,FA,fresh,NA,213,
1997,1,8,0.715277778,whole,140,NA,9.5,capelin,female,spent,BB,snoutless,NA,213,
1997,1,8,0.715972222,whole,NA,NA,6,capelin,female,gravid,BB,headless,NA,213,
1997,1,8,0.716666667,whole,NA,NA,11,capelin,female,spent,NA,headless,NA,213,
1997,1,8,0.71875,whole,144,NA,13,capelin,female,gravid,FB,fresh,NA,213,
1997,1,8,0.720138889,whole,145,NA,17,capelin,male,unknown,FB,fresh,NA,213,
1997,1,8,0.722222222,whole,NA,NA,7,capelin,female,spent,NA,tailless,NA,213,
1997,1,8,0.723611111,whole,149,NA,15.5,capelin,female,gravid,BB,fresh,NA,213,
1997,1,8,0.725694444,whole,150,NA,16.5,capelin,male,unknown,BA,headless,NA,213,
1997,1,8,0.730555556,whole,154,NA,12,capelin,female,gravid,BA,snoutless,NA,213,
1997,1,8,0.738194444,whole,147,NA,13.5,capelin,female,gravid,FA,snoutless,NA,213,
1997,1,8,0.740277778,whole,NA,NA,10.5,capelin,female,spent,BA,headless,NA,213,
1997,1,8,0.742361111,whole,152,NA,19,capelin,female,gravid,BB,fresh,NA,213,
1997,1,8,0.74375,whole,145,NA,13.5,capelin,female,gravid,BB,snoutless,NA,213,
1997,1,8,0.745138889,whole,114,NA,7.5,cod,NA,NA,BB,fresh,NA,213,
1997,1,8,0.746527778,whole,138,NA,11.5,capelin,female,gravid,BB,snoutless,NA,213,
1997,1,8,0.749305556,whole,138,NA,11.5,capelin,female,gravid,BA,snoutless,NA,213,
1997,1,8,0.75,whole,NA,NA,18,capelin,male,unknown,FA,headless,NA,213,
1997,1,8,0.753472222,whole,NA,NA,14.5,capelin,female,gravid,BB,headless,NA,213,
1997,1,8,0.754861111,whole,145,NA,12.5,capelin,female,gravid,BB,headless,NA,213,
1997,1,8,0.75625,whole,125,NA,9,capelin,female,gravid,BA,snoutless,NA,213,
1997,1,8,0.759027778,whole,120,NA,7,capelin,female,gravid,BB,eyeless,NA,213,
1997,1,8,0.759722222,whole,137,NA,9,capelin,female,gravid,BB,mouthless,NA,213,
1997,1,8,0.761111111,whole,131,NA,7.5,capelin,female,spent,FA,snoutless,NA,213,
1997,1,8,0.769444444,whole,144,NA,13,capelin,female,gravid,BA,eyeless,NA,213,
1997,1,8,0.772222222,whole,131,NA,8,capelin,female,gravid,NA,headless,NA,213,
1997,1,8,0.774305556,whole,148,NA,16.5,capelin,female,gravid,BA,eyeless,NA,213,
1997,1,8,0.775694444,whole,137,NA,14,capelin,female,gravid,BA,snoutless,NA,213,
1996,9,8,N/A,whole,170,NA,NA,cod,NA,NA,NA,NA,NA,222,
1996,9,8,N/A,partial,NA,NA,NA,capelin,female,spent,NA,NA,NA,222,
1996,9,8,N/A,whole,135,NA,8.5,capelin,female,spent,BA,headless,NA,222,
1996,9,8,N/A,whole,164,NA,13.5,capelin,female,spent,BB,fresh,NA,222,
1996,9,8,N/A,whole,156,NA,15.5,capelin,female,spent,FA,snoutless,NA,222,
1996,9,8,N/A,whole,163,NA,15.5,capelin,female,spent,BA,fresh,NA,222,
1996,9,8,N/A,whole,144,NA,8,capelin,female,spent,BA,headless,NA,222,
1996,9,8,N/A,whole,147,NA,10.5,capelin,female,spent,BB,fresh,NA,222,
1996,8,8,N/A,whole,153,NA,11,capelin,female,spent,FB,fresh,NA,221,
1996,8,8,N/A,whole,135,NA,5.5,capelin,female,spent,BB,headless,NA,221,
1996,8,8,N/A,whole,159,NA,17,capelin,female,spent,NA,headless,NA,221,
1996,8,8,N/A,whole,156,NA,15.5,capelin,female,spent,BB,headless,NA,221,
1996,8,8,N/A,whole,148,NA,9.5,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,152,NA,11,capelin,female,spent,BB,eyeless,NA,221,
1996,8,8,N/A,whole,156,NA,13,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,155,NA,13.5,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,152,NA,11,capelin,female,spent,BB,snoutless,NA,221,
1996,8,8,N/A,whole,149,NA,NA,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,161,NA,15,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,147,NA,13.5,capelin,female,spent,FA,fresh,NA,221,
1996,8,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,221,
1996,8,8,N/A,partial,NA,NA,NA,capelin,female,immature,NA,NA,NA,221,
1996,8,8,N/A,whole,138,NA,8,capelin,female,spent,BB,headless,NA,221,
1996,8,8,N/A,whole,147,NA,11,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,221,
1996,8,8,N/A,whole,139,NA,13.5,capelin,female,spent,BA,fresh,NA,221,
1996,8,8,N/A,whole,149,NA,14,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,151,NA,12,capelin,female,spent,BB,snoutless,NA,221,
1996,8,8,N/A,whole,133,NA,8.5,capelin,female,spent,BB,snoutless,NA,221,
1996,8,8,N/A,whole,140,NA,11.5,capelin,female,spent,BA,headless,NA,221,
1996,8,8,N/A,whole,148,NA,10.5,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,115,NA,13.5,sculpin,NA,NA,NA,fresh,NA,221,
1996,8,8,N/A,whole,136,NA,7.5,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,152,NA,14,capelin,female,spent,FA,fresh,NA,221,
1996,8,8,N/A,partial,NA,NA,NA,capelin,female,immature,NA,NA,NA,221,
1996,8,8,N/A,whole,144,NA,10,capelin,female,spent,BB,snoutless,NA,221,
1996,8,8,N/A,whole,154,NA,13.5,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,156,NA,16,capelin,female,spent,BB,fresh,NA,221,
1996,8,8,N/A,whole,150,NA,15,capelin,female,spent,FA,fresh,NA,221,
1996,8,8,N/A,whole,153,NA,11,capelin,female,spent,BB,headless,NA,221,
1996,8,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,221,
1996,8,8,N/A,whole,158,NA,15,capelin,female,spent,BB,headless,NA,221,
1996,8,8,N/A,whole,152,NA,12,capelin,female,spent,FA,fresh,NA,221,
1996,8,8,N/A,whole,138,NA,8,capelin,female,spent,BB,headless,NA,221,
1996,6,8,N/A,whole,145,NA,11.5,capelin,female,spent,BA,fresh,NA,219,
1996,6,8,N/A,whole,145,NA,18,capelin,female,gravid,BB,fresh,NA,219,
1996,6,8,N/A,whole,158,NA,12.5,capelin,female,spent,BB,fresh,NA,219,
1996,6,8,N/A,whole,150,NA,10,capelin,female,spent,BB,fresh,NA,219,
1996,6,8,N/A,whole,151,NA,11.5,capelin,female,spent,BB,fresh,NA,219,
1996,6,8,N/A,whole,146,NA,12.5,capelin,female,spent,BB,fresh,NA,219,
1996,6,8,N/A,partial,NA,NA,NA,capelin,female,spent,NA,NA,NA,219,
1996,6,8,N/A,whole,150,NA,13,capelin,female,spent,NA,snoutless,NA,219,
1996,6,8,N/A,whole,137,NA,7.5,capelin,female,spent,MB,fresh,NA,219,
1996,6,8,N/A,whole,161,NA,14,capelin,female,spent,BB,fresh,NA,219,
1996,6,8,N/A,whole,159,NA,12.5,capelin,female,spent,BB,snoutless,NA,219,
1996,6,8,N/A,whole,139,NA,9.5,capelin,female,spent,BA,headless,NA,219,
1996,6,8,N/A,whole,140,NA,8,capelin,female,spent,BB,headless,NA,219,
1996,6,8,N/A,whole,168,NA,15.5,capelin,female,spent,BB,fresh,NA,219,
1996,6,8,N/A,whole,161,NA,21,capelin,male,unknown,MB,snoutless,NA,219,
1996,6,8,N/A,whole,147,NA,12.5,capelin,female,gravid,NA,headless,NA,219,
1996,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,whole,159,NA,22,capelin,female,gravid,NA,snoutless,NA,218,
1996,5,8,N/A,whole,153,NA,10.5,capelin,female,spent,NA,eyeless,NA,218,
1996,5,8,N/A,whole,171,NA,18,capelin,female,spent,NA,snoutless,NA,218,
1996,5,8,N/A,whole,142,NA,10,capelin,female,spent,NA,eyeless,NA,218,
1996,5,8,N/A,whole,159,NA,12,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,partial,NA,NA,10,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,whole,149,NA,11,capelin,female,spent,NA,snoutless,NA,218,
1996,5,8,N/A,partial,NA,NA,7,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,whole,152,NA,13.5,capelin,female,spent,BA,snoutless,NA,218,
1996,5,8,N/A,whole,157,NA,15,capelin,female,spent,NA,snoutless,NA,218,
1996,5,8,N/A,partial,NA,NA,5,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,whole,151,NA,8.5,capelin,female,spent,NA,snoutless,NA,218,
1996,5,8,N/A,whole,145,NA,16,capelin,female,gravid,NA,snoutless,NA,218,
1996,5,8,N/A,whole,142,NA,9.5,capelin,female,spent,BB,snoutless,NA,218,
1996,5,8,N/A,whole,130,NA,10.5,capelin,female,spent,BA,headless,NA,218,
1996,5,8,N/A,whole,145,NA,13,capelin,female,gravid,BB,headless,NA,218,
1996,5,8,N/A,whole,153,NA,11,capelin,female,spent,BA,NA,NA,218,
1996,5,8,N/A,whole,145,NA,8.5,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,whole,163,NA,11,capelin,female,spent,BA,headless,NA,218,
1996,5,8,N/A,whole,132,NA,8.5,capelin,female,spent,NA,headless,NA,218,
1996,5,8,N/A,whole,150,NA,13,capelin,female,spent,BA,fresh,NA,218,
1996,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,NA,NA,NA,218,
1995,11,8,N/A,whole,139,NA,14,capelin,female,gravid,NA,snoutless,NA,223,
1995,11,8,N/A,whole,141,NA,10.5,capelin,female,gravid,NA,headless,NA,223,
1995,11,8,N/A,whole,124,NA,7.5,capelin,female,gravid,NA,fresh,NA,223,
1995,11,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,223,
1995,11,8,N/A,whole,137,NA,8,capelin,female,spent,NA,snoutless,NA,223,
1995,11,8,N/A,whole,141,NA,17.5,capelin,male,unknown,NA,NA,NA,223,
1995,11,8,N/A,whole,105,NA,2.2,sandlance,NA,NA,NA,fresh,NA,223,
1995,8,8,N/A,whole,127,NA,11.5,capelin,female,gravid,BA,snoutless,NA,220,
1995,8,8,N/A,whole,132,NA,11.5,capelin,female,gravid,BA,fresh,NA,220,
1995,8,8,N/A,whole,142,NA,12,capelin,female,gravid,BA,snoutless,NA,220,
1995,8,8,N/A,whole,146,NA,15,capelin,female,gravid,BA,fresh,NA,220,
1995,8,8,N/A,whole,135,NA,8,capelin,female,spent,BA,headless,NA,220,
1995,8,8,N/A,whole,112,NA,4.5,capelin,unknown,immature,NA,fresh,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,whole,127,NA,11,cod,NA,NA,BB,fresh,NA,220,
1995,8,8,N/A,whole,104,NA,2,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,164,NA,16,capelin,female,gravid,FA,snoutless,NA,220,
1995,8,8,N/A,whole,143,NA,12,capelin,female,spent,FA,fresh,NA,220,
1995,8,8,N/A,whole,100,NA,2,sandlance,NA,immature,FB,NA,NA,220,
1995,8,8,N/A,whole,107,NA,2.5,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,150,NA,16,capelin,female,gravid,FA,snoutless,NA,220,
1995,8,8,N/A,whole,115,NA,2.9,sandlance,NA,immature,FA,NA,NA,220,
1995,8,8,N/A,whole,130,NA,11,capelin,female,gravid,FA,fresh,NA,220,
1995,8,8,N/A,whole,115,NA,5.9,capelin,unknown,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,142,NA,13.5,capelin,female,gravid,BA,fresh,NA,220,
1995,8,8,N/A,whole,112,NA,2.5,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,99,NA,3.5,capelin,unknown,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,135,NA,9,capelin,unknown,unknown,BB,headless,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,whole,127,NA,6.5,capelin,female,spent,FA,headless,NA,220,
1995,8,8,N/A,whole,162,NA,18,capelin,female,gravid,FA,snoutless,NA,220,
1995,8,8,N/A,whole,104,NA,2.7,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,106,NA,2.4,sandlance,NA,immature,BA,fresh,NA,220,
1995,8,8,N/A,whole,108,NA,2.2,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,130,NA,10,capelin,female,gravid,BB,headless,NA,220,
1995,8,8,N/A,whole,140,NA,11,capelin,female,gravid,FA,eyeless,NA,220,
1995,8,8,N/A,whole,131,NA,9,capelin,female,gravid,BB,headless,NA,220,
1995,8,8,N/A,whole,134,NA,13,capelin,female,gravid,FA,fresh,NA,220,
1995,8,8,N/A,whole,129,NA,9.5,capelin,female,gravid,BA,fresh,NA,220,
1995,8,8,N/A,whole,109,NA,8,sculpin,NA,NA,FA,fresh,NA,220,
1995,8,8,N/A,whole,130,NA,12,capelin,female,gravid,BB,headless,NA,220,
1995,8,8,N/A,whole,108,NA,2.3,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,whole,97,NA,1.7,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,snoutless,NA,220,
1995,8,8,N/A,whole,106,NA,2,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,whole,121,NA,6.1,capelin,unknown,immature,NA,headless,NA,220,
1995,8,8,N/A,whole,102,NA,2.2,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,109,NA,2.5,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,132,NA,8.5,capelin,unknown,immature,FA,snoutless,NA,220,
1995,8,8,N/A,whole,107,NA,2.4,sandlance,NA,immature,FA,fresh,NA,220,
1995,8,8,N/A,whole,129,NA,12,capelin,female,gravid,FA,eyeless,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,220,
1995,8,8,N/A,whole,137,NA,14,capelin,female,gravid,NA,snoutless,NA,220,
1995,8,8,N/A,whole,134,NA,12,capelin,female,gravid,FA,fresh,NA,220,
1995,8,8,N/A,whole,123,NA,7.3,capelin,female,spent,FA,fresh,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,partial,NA,NA,NA,sandlance,NA,immature,NA,NA,NA,220,
1995,8,8,N/A,whole,109,NA,8.6,sculpin,NA,NA,FA,fresh,NA,220,
1995,8,8,N/A,whole,154,NA,12.3,capelin,female,spent,FA,NA,NA,220,
1995,5,8,N/A,whole,153,NA,12.5,capelin,female,spent,FA,headless,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,BB,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BB,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,BB,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,BB,NA,NA,217,
1995,5,8,N/A,whole,126,NA,6.6,capelin,female,spent,B,headless,NA,217,
1995,5,8,N/A,whole,143,NA,11.6,capelin,female,spent,FB,NA,NA,217,
1995,5,8,N/A,whole,75,NA,2.3,sculpin,NA,NA,FA,fresh,NA,217,
1995,5,8,N/A,whole,104,NA,2.3,sandlance,NA,NA,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,NA,fresh,NA,217,
1995,5,8,N/A,whole,140,NA,13.1,capelin,female,gravid,FA,NA,NA,217,
1995,5,8,N/A,whole,133,NA,11.1,capelin,female,gravid,BB,headless,NA,217,
1995,5,8,N/A,whole,NA,NA,6,capelin,female,unknown,BA,headless,NA,217,
1995,5,8,N/A,whole,130,NA,11.6,capelin,female,gravid,FA,fresh,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,male,unknown,BB,headless,NA,217,
1995,5,8,N/A,whole,138,NA,11.6,capelin,female,gravid,FA,fresh,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,male,unknown,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,male,unknown,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,unknown,immature,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,unknown,immature,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,FB,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,cod,NA,NA,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BB,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,male,unknown,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,male,unknown,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BB,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,BA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,spent,FA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,male,unknown,FA,NA,NA,217,
1995,5,8,N/A,whole,133,NA,13.1,capelin,female,gravid,FA,fresh,NA,217,
1995,5,8,N/A,whole,138,NA,11.6,capelin,female,spent,BA,fresh,NA,217,
1995,5,8,N/A,whole,135,NA,10.6,capelin,female,spent,NA,fresh,NA,217,
1995,5,8,N/A,whole,143,NA,11.1,capelin,female,spent,NA,fresh,NA,217,
1995,5,8,N/A,whole,157,NA,17.1,capelin,female,gravid,NA,headless,NA,217,
1995,5,8,N/A,whole,110,NA,2.2,sandlance,NA,NA,NA,fresh,NA,217,
1995,5,8,N/A,whole,138,NA,13.1,capelin,female,gravid,NA,fresh,NA,217,
1995,5,8,N/A,whole,144,NA,10.1,capelin,female,spent,NA,headless,NA,217,
1995,5,8,N/A,whole,146,NA,14.6,capelin,female,gravid,NA,fresh,NA,217,
1995,5,8,N/A,whole,149,NA,16.4,capelin,female,gravid,NA,fresh,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,217,
1995,5,8,N/A,whole,143,NA,15.1,capelin,male,unknown,NA,snoutless,NA,217,
1995,5,8,N/A,whole,138,NA,9.6,capelin,female,spent,NA,fresh,NA,217,
1995,5,8,N/A,whole,122,NA,8.6,capelin,female,gravid,NA,snoutless,NA,217,
1995,5,8,N/A,whole,166,NA,22.1,capelin,female,gravid,NA,fresh,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,NA,NA,NA,217,
1995,5,8,N/A,partial,NA,NA,NA,sandlance,NA,NA,NA,NA,NA,217,
1995,5,8,N/A,whole,139,NA,12.1,capelin,female,gravid,NA,fresh,NA,217,
1995,5,8,N/A,whole,112,NA,NA,sandlance,NA,NA,NA,fresh,NA,217,
1995,5,8,N/A,whole,93,NA,1.4,sandlance,NA,NA,NA,NA,NA,217,
1995,5,8,N/A,whole,151,NA,17.1,capelin,male,unknown,NA,snoutless,NA,217,
1995,4,8,N/A,whole,105,NA,2.3,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,102,NA,5.6,gadid,NA,NA,NA,headless,NA,216,
1995,4,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,NA,NA,6.6,capelin,female,spent,NA,headless,NA,216,
1995,4,8,N/A,whole,133,NA,9.1,capelin,female,immature,NA,NA,NA,216,
1995,4,8,N/A,whole,122,NA,9,gadid,NA,NA,NA,snoutless,NA,216,
1995,4,8,N/A,whole,145,NA,14.1,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,109,NA,2.5,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,113,NA,3.1,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,156,NA,17.1,capelin,male,unknown,NA,headless,NA,216,
1995,4,8,N/A,whole,115,NA,7.4,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,132,NA,13.1,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,129,NA,9.6,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,172,NA,19.1,capelin,male,unknown,NA,snoutless,NA,216,
1995,4,8,N/A,whole,130,NA,9.1,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,NA,NA,11.1,capelin,female,unknown,NA,headless,NA,216,
1995,4,8,N/A,whole,102,NA,2.4,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,105,NA,2.6,sandlance,NA,NA,NA,headless,NA,216,
1995,4,8,N/A,whole,150,NA,15.5,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,121,NA,8.2,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,157,NA,16.5,capelin,male,unknown,NA,NA,NA,216,
1995,4,8,N/A,whole,133,NA,12.1,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,155,NA,18.1,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,158,NA,19.1,capelin,male,unknown,NA,snoutless,NA,216,
1995,4,8,N/A,whole,136,NA,11.1,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,135,NA,11.1,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,132,NA,12.6,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,155,NA,18.1,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,partial,NA,NA,NA,capelin,unknown,unknown,NA,headless,NA,216,
1995,4,8,N/A,whole,105,NA,2.5,sandlance,NA,NA,NA,headless,NA,216,
1995,4,8,N/A,whole,142,NA,13.1,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,125,NA,10.1,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,136,NA,13.1,capelin,male,unknown,NA,NA,NA,216,
1995,4,8,N/A,whole,164,NA,17.4,capelin,female,spent,NA,NA,NA,216,
1995,4,8,N/A,whole,135,NA,13.6,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,partial,NA,NA,NA,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,150,NA,18.5,capelin,male,unknown,NA,NA,NA,216,
1995,4,8,N/A,whole,138,NA,12.6,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,159,NA,15.6,capelin,female,gravid,NA,eyeless,NA,216,
1995,4,8,N/A,whole,104,NA,2.3,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,155,NA,16.6,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,155,NA,20.6,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,99,NA,2,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,125,NA,10.1,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,92,NA,1.2,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,131,NA,11.6,capelin,female,gravid,NA,eyeless,NA,216,
1995,4,8,N/A,whole,107,NA,2.2,sandlance,NA,NA,NA,NA,NA,216,
1995,4,8,N/A,whole,152,NA,12.6,capelin,female,spent,NA,headless,NA,216,
1995,4,8,N/A,whole,133,NA,10.6,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,132,NA,12.1,capelin,female,gravid,NA,NA,NA,216,
1995,4,8,N/A,whole,131,NA,10.1,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,125,NA,9.1,capelin,female,gravid,NA,snoutless,NA,216,
1995,4,8,N/A,whole,145,NA,15.1,capelin,female,gravid,NA,headless,NA,216,
1995,4,8,N/A,whole,139,NA,8.6,capelin,female,unknown,NA,headless,NA,216,
